,crop,azl,lbg,twi,nfk,area_iacs,SMI_magnitude,lst,ndvi,year,lstndvi,lstndvi_anom,SPEI_magnitude
5868,rye,31.55,3.0,11.02,89.41,28.25,2.13,298.76,0.67,2018,442.89,-0.04,-4.47
5869,rye,36.92,2.0,10.66,116.56,17.58,4.61,295.85,0.74,2018,401.99,-0.13,-4.5
5870,triticale,30.16,3.0,12.31,99.64,12.98,1.8,298.87,0.7,2018,429.95,-0.01,-5.05
5871,triticale,32.76,3.0,10.49,89.08,0.33,0.47,302.0,0.69,2018,438.86,0.01,-4.51
5872,triticale,24.25,4.0,13.63,99.64,0.36,3.35,302.57,0.67,2018,453.82,0.04,-4.59
5873,triticale,29.45,3.0,10.43,116.56,1.16,6.36,296.87,0.63,2018,468.25,0.07,-4.74
5874,triticale,28.97,3.0,10.18,126.43,2.91,11.58,292.71,0.7,2018,416.64,-0.04,-5.23
5875,triticale,39.43,2.0,10.31,116.56,3.4,8.09,295.02,0.62,2018,475.47,0.09,-4.64
5876,oat,28.82,3.0,9.27,115.15,2.96,3.61,295.93,0.49,2018,608.4,0.21,-4.08
5877,oat,21.36,5.0,11.7,71.84,1.14,2.17,300.2,0.61,2018,495.58,-0.01,-4.58
5878,oat,42.8,2.0,10.46,116.56,10.58,4.35,299.56,0.48,2018,618.57,0.23,-4.08
5879,grain_maize,36.25,2.0,10.45,116.56,17.83,6.9,302.78,0.63,2018,477.52,-0.42,-4.74
5880,grain_maize,36.31,2.0,12.84,78.48,13.57,2.21,296.88,0.79,2018,374.16,-0.55,-4.59
5881,grain_maize,30.0,3.0,12.03,,1.06,8.91,301.58,0.55,2018,544.21,-0.34,-4.51
5882,rye,47.3,1.0,10.21,109.89,3.49,2.51,299.62,0.53,2018,565.62,0.23,-4.08
5883,peas,49.16,1.0,9.42,116.56,13.95,4.16,301.15,0.36,2018,837.07,0.61,-4.5
5884,winter_barley,26.14,4.0,11.39,118.55,22.92,23.29,303.35,0.67,2018,456.07,0.06,-3.4
5885,winter_barley,38.43,2.0,12.48,99.64,2.5,8.37,298.44,0.76,2018,393.92,-0.09,-3.92
5886,winter_barley,36.83,2.0,11.93,121.67,13.32,5.91,308.24,0.53,2018,581.07,0.35,-2.51
5887,winter_barley,26.7,4.0,10.88,151.16,13.32,9.08,302.67,0.7,2018,430.34,0.0,-2.73
5888,winter_wheat,43.69,2.0,11.81,99.74,8.06,5.78,301.38,0.66,2018,456.86,0.18,-3.92
5889,winter_wheat,43.68,2.0,14.38,99.64,2.91,8.37,302.8,0.62,2018,490.86,0.27,-3.94
5890,winter_wheat,40.35,2.0,12.47,99.64,33.18,8.37,300.05,0.72,2018,419.58,0.09,-3.94
5891,winter_wheat,32.34,3.0,10.2,126.43,5.11,22.01,304.72,0.58,2018,523.33,0.36,-3.37
5892,winter_wheat,27.03,4.0,11.97,119.44,36.49,30.06,302.47,0.77,2018,393.63,0.02,-3.59
5893,winter_wheat,37.6,2.0,,92.02,7.38,2.33,300.21,0.8,2018,376.82,-0.02,-2.38
5894,winter_wheat,39.54,2.0,11.15,99.64,12.9,3.24,302.46,0.68,2018,445.45,0.15,-2.38
5895,winter_wheat,46.86,1.0,14.83,91.73,0.5,3.97,304.22,0.73,2018,419.36,0.09,-3.21
5896,winter_wheat,38.43,2.0,13.19,95.72,1.04,8.37,302.06,0.67,2018,449.52,0.17,-3.94
5897,winter_wheat,41.73,2.0,14.62,99.64,42.06,21.43,300.83,0.79,2018,379.23,-0.02,-3.59
5898,winter_wheat,49.18,1.0,14.1,99.64,3.39,21.43,301.53,0.78,2018,387.52,0.0,-3.65
5899,winter_canola,22.66,5.0,9.63,119.63,22.84,23.29,304.31,0.69,2018,440.13,0.09,-3.4
5900,winter_canola,,,17.31,80.08,6.2,16.32,299.98,0.71,2018,423.03,0.05,-4.12
5901,rye,30.15,3.0,11.84,99.64,35.47,6.3,298.93,0.76,2018,393.34,-0.15,-3.92
5902,rye,,,11.44,,19.69,16.87,306.04,0.6,2018,512.76,0.11,-3.76
5903,rye,24.41,4.0,12.6,93.72,13.29,13.27,311.2,0.57,2018,546.24,0.19,-3.74
5904,rye,33.39,3.0,14.97,122.32,4.14,4.89,302.8,0.68,2018,442.2,-0.04,-3.92
5905,rye,20.65,5.0,8.06,105.17,20.29,35.13,303.93,0.58,2018,522.96,0.14,-3.02
5906,rye,25.27,4.0,14.09,,1.6,33.27,304.71,0.58,2018,524.63,0.14,-3.02
5907,rye,34.04,3.0,10.61,99.64,3.07,7.09,306.45,0.66,2018,466.61,0.01,-2.51
5908,rye,,,10.18,,48.89,16.58,308.77,0.6,2018,518.5,0.13,-3.71
5909,rye,41.08,2.0,10.69,99.64,0.05,7.65,299.0,0.72,2018,418.18,-0.09,-3.64
5910,rye,22.72,5.0,12.42,107.9,15.37,8.37,304.26,0.66,2018,462.79,0.01,-3.94
5911,rye,23.84,4.0,13.6,111.88,0.32,4.89,303.33,0.66,2018,458.55,0.0,-3.92
5912,rye,25.99,4.0,14.4,98.4,3.31,7.57,307.92,0.64,2018,481.08,0.04,-3.22
5913,rye,27.85,4.0,15.43,114.62,3.47,3.67,304.76,0.77,2018,396.33,-0.14,-3.55
5914,rye,23.95,4.0,9.83,121.35,14.62,1.54,308.18,0.68,2018,456.3,-0.01,-2.16
5915,triticale,41.76,2.0,12.81,99.64,12.56,6.86,299.76,0.79,2018,378.19,-0.13,-1.92
5916,oat,26.56,4.0,12.24,,0.73,7.07,299.0,0.82,2018,364.74,-0.27,-2.98
5917,oat,30.13,3.0,12.68,149.01,2.71,21.06,301.9,0.87,2018,347.49,-0.31,-3.45
5918,oat,44.01,2.0,16.41,63.33,0.23,5.78,299.33,0.68,2018,436.98,-0.13,-3.92
5919,oat,26.01,4.0,11.26,122.76,5.16,7.57,311.09,0.62,2018,505.83,0.01,-3.22
5920,oat,37.12,2.0,14.5,123.16,2.23,31.5,306.28,0.56,2018,549.3,0.09,-3.57
5921,oat,25.89,4.0,12.56,121.27,4.95,31.5,307.48,0.49,2018,623.36,0.24,-3.57
5922,grain_maize,23.65,4.0,13.44,150.63,2.11,6.5,305.69,0.46,2018,664.51,-0.2,-2.73
5923,grain_maize,49.62,1.0,12.02,99.64,1.98,8.37,303.03,0.5,2018,601.12,-0.27,-3.94
5924,grain_maize,18.32,5.0,7.73,105.04,1.42,4.62,306.69,0.29,2018,1040.58,0.26,-2.56
5925,grain_maize,32.31,3.0,13.35,147.92,22.86,13.04,308.72,0.46,2018,678.05,-0.18,-3.01
5926,grain_maize,34.03,3.0,9.89,134.95,3.48,23.8,304.57,0.29,2018,1033.08,0.25,-3.37
5927,triticale,34.53,3.0,13.25,172.74,15.25,5.89,303.76,0.73,2018,414.6,-0.05,-3.22
5928,sunflower,35.54,2.0,14.4,99.64,4.92,5.35,304.08,0.48,2018,630.38,-0.13,-3.92
5929,sunflower,37.76,2.0,8.97,122.76,2.39,18.57,304.24,0.26,2018,1160.16,0.61,-3.37
5930,sunflower,20.48,5.0,12.63,108.01,14.27,26.41,302.87,0.56,2018,536.86,-0.26,-3.59
5931,sunflower,43.56,2.0,12.24,99.52,2.29,5.78,306.1,0.42,2018,735.33,0.02,-3.92
5932,sunflower,31.3,3.0,10.81,99.64,2.23,7.65,302.82,0.49,2018,618.26,-0.14,-3.94
5933,winter_barley,30.74,3.0,10.93,116.56,6.71,19.2,300.25,0.61,2018,493.07,0.14,-5.42
5934,winter_barley,26.34,4.0,12.11,198.0,3.03,26.39,302.62,0.66,2018,457.68,0.06,-4.19
5935,winter_barley,24.77,4.0,9.6,114.77,3.02,2.0,301.36,0.71,2018,426.39,-0.01,-2.45
5936,winter_barley,31.32,3.0,14.87,127.71,45.72,20.66,299.18,0.82,2018,363.78,-0.16,-4.93
5937,winter_barley,27.67,4.0,11.04,177.31,2.24,8.06,300.81,0.78,2018,384.48,-0.11,-4.46
5938,winter_barley,30.84,3.0,11.38,113.85,26.82,29.86,300.75,0.7,2018,431.42,0.0,-4.23
5939,winter_wheat,30.26,3.0,9.14,138.79,10.53,3.5,302.21,0.71,2018,427.84,0.11,-3.19
5940,winter_wheat,50.25,1.0,13.77,183.49,16.4,22.46,295.59,0.79,2018,372.84,-0.03,-5.38
5941,winter_wheat,29.88,3.0,13.56,217.04,11.15,22.86,301.08,0.79,2018,383.5,-0.01,-4.47
5942,winter_wheat,36.65,2.0,9.38,198.0,70.33,17.9,299.1,0.82,2018,364.24,-0.06,-4.51
5943,winter_wheat,38.3,2.0,13.02,125.73,7.29,2.0,297.59,0.8,2018,369.94,-0.04,-3.17
5944,winter_wheat,44.99,2.0,11.34,198.0,16.68,21.6,294.8,0.84,2018,350.03,-0.09,-5.7
5945,winter_wheat,5.59,5.0,10.92,116.56,74.6,5.56,301.35,0.67,2018,451.9,0.17,-3.19
5946,winter_wheat,47.15,1.0,10.62,198.0,33.62,17.18,299.2,0.76,2018,392.39,0.02,-4.79
5947,winter_wheat,31.95,3.0,13.27,114.13,11.17,7.74,301.97,0.78,2018,386.39,0.0,-3.37
5948,winter_canola,29.36,3.0,15.1,99.64,11.68,7.63,301.58,0.69,2018,436.73,0.08,-4.51
5949,winter_canola,46.36,1.0,9.97,198.0,3.93,18.66,298.03,0.76,2018,393.98,-0.02,-4.93
5950,winter_canola,49.22,1.0,13.93,198.0,33.24,20.63,295.48,0.73,2018,407.18,0.01,-5.44
5951,winter_canola,25.79,4.0,12.57,198.0,33.05,27.21,301.04,0.67,2018,452.47,0.12,-4.21
5952,winter_canola,28.09,3.0,12.26,198.0,1.83,26.39,302.61,0.74,2018,408.24,0.01,-4.19
5953,winter_canola,28.05,3.0,12.77,199.67,24.01,26.39,301.89,0.69,2018,440.38,0.09,-4.19
5954,rye,22.58,5.0,11.93,103.71,11.79,7.63,306.47,0.53,2018,575.28,0.25,-3.9
5955,rye,17.51,5.0,9.89,85.38,2.9,13.67,301.31,0.61,2018,493.08,0.07,-3.37
5956,rye,23.47,4.0,10.94,198.0,7.14,18.23,303.25,0.59,2018,516.84,0.12,-4.27
5957,rye,27.36,4.0,12.0,231.86,3.45,19.97,301.34,0.64,2018,468.89,0.02,-4.27
5958,rye,24.87,4.0,10.47,115.42,32.79,18.03,299.18,0.7,2018,425.59,-0.08,-5.42
5959,rye,20.99,5.0,9.57,198.0,22.46,15.2,301.93,0.66,2018,458.91,0.0,-4.94
5960,rye,14.78,5.0,10.45,99.64,4.12,8.55,301.34,0.69,2018,434.99,-0.06,-3.42
5961,rye,23.56,4.0,10.63,112.38,44.51,7.42,303.76,0.69,2018,437.21,-0.05,-3.9
5962,rye,30.01,3.0,9.64,199.35,26.81,19.55,295.63,0.82,2018,360.8,-0.22,-5.42
5963,rye,38.28,2.0,9.73,198.0,84.73,16.57,303.86,0.63,2018,484.56,0.05,-4.88
5964,rye,26.45,4.0,8.56,113.95,4.83,0.37,297.44,0.72,2018,413.19,-0.1,-2.45
5965,rye,51.31,1.0,11.89,198.0,38.46,19.11,297.26,0.83,2018,357.2,-0.22,-4.93
5966,rye,32.99,3.0,11.79,221.28,1.63,24.77,298.88,0.75,2018,399.57,-0.13,-4.27
5967,rye,40.37,2.0,11.7,115.58,21.53,17.13,299.35,0.85,2018,354.07,-0.23,-4.94
5968,rye,39.48,2.0,11.5,163.68,7.59,21.44,299.72,0.76,2018,393.91,-0.14,-4.27
5969,rye,21.92,5.0,10.75,120.77,13.85,21.6,298.75,0.7,2018,426.06,-0.07,-5.7
5970,rye,30.25,3.0,12.17,100.75,22.33,4.35,299.16,0.78,2018,381.16,-0.17,-3.19
5971,rye,24.24,4.0,9.85,103.49,42.59,3.84,298.64,0.71,2018,423.55,-0.08,-3.19
5972,rye,31.82,3.0,11.51,116.49,109.73,4.26,298.32,0.8,2018,372.83,-0.19,-2.97
5973,rye,22.9,5.0,11.68,107.02,1.68,4.61,298.93,0.69,2018,432.16,-0.06,-3.18
5974,rye,20.71,5.0,13.47,111.0,5.77,21.95,304.36,0.62,2018,490.38,0.07,-4.19
5975,rye,42.0,2.0,10.1,198.0,1.0,17.26,302.11,0.68,2018,447.39,-0.03,-4.42
5976,rye,26.41,4.0,12.01,113.43,15.84,6.21,299.94,0.74,2018,407.15,-0.12,-3.19
5977,rye,21.98,5.0,8.6,112.73,7.04,7.1,302.24,0.6,2018,499.91,0.09,-3.46
5978,triticale,26.65,4.0,9.29,151.52,11.75,25.77,302.59,0.64,2018,476.0,0.09,-4.21
5979,triticale,21.49,5.0,10.24,198.0,24.08,18.23,304.47,0.58,2018,523.59,0.2,-4.44
5980,triticale,40.93,2.0,9.1,198.0,9.41,24.77,301.17,0.8,2018,377.86,-0.13,-4.19
5981,triticale,22.89,5.0,14.93,113.81,1.01,21.6,303.95,0.64,2018,474.68,0.09,-4.4
5982,oat,30.19,3.0,9.36,,8.03,3.26,308.42,0.39,2018,784.4,0.56,-2.97
5983,grain_maize,35.77,2.0,10.7,198.0,30.02,15.54,305.52,0.37,2018,835.73,0.01,-4.77
5984,grain_maize,33.46,3.0,12.36,147.83,13.43,8.06,305.95,0.51,2018,604.34,-0.27,-4.46
5985,grain_maize,21.96,5.0,11.34,118.51,17.33,21.96,306.3,0.27,2018,1153.9,0.4,-4.93
5986,grain_maize,22.97,5.0,12.44,122.76,55.99,21.96,305.91,0.3,2018,1020.42,0.24,-4.93
5987,grain_maize,22.4,5.0,13.42,122.76,1.84,21.96,305.44,0.28,2018,1084.6,0.31,-4.93
5988,sunflower,34.56,3.0,12.21,95.58,4.61,4.91,304.3,0.48,2018,631.75,-0.12,-2.97
5989,sunflower,18.97,5.0,15.41,219.78,3.82,22.86,308.38,0.41,2018,760.61,0.05,-4.47
5990,winter_barley,23.69,4.0,8.1,115.24,11.25,2.68,301.69,0.67,2018,451.78,0.05,-4.09
5991,winter_barley,29.76,3.0,11.62,218.6,4.42,2.94,300.56,0.64,2018,471.91,0.09,-4.62
5992,winter_barley,44.68,2.0,10.87,136.99,82.37,6.59,297.94,0.79,2018,376.06,-0.13,-5.36
5993,winter_barley,51.66,1.0,11.27,99.17,26.18,2.78,294.43,0.9,2018,327.01,-0.24,-5.01
5994,winter_barley,48.47,1.0,9.8,99.17,8.29,3.42,298.27,0.7,2018,423.39,-0.02,-5.01
5995,winter_barley,52.2,1.0,10.0,132.07,11.5,2.51,300.18,0.7,2018,430.96,0.0,-4.27
5996,winter_barley,46.92,1.0,10.99,153.22,29.65,1.22,299.32,0.7,2018,426.62,-0.01,-3.99
5997,winter_barley,44.9,2.0,9.39,138.82,112.97,0.85,297.61,0.85,2018,351.36,-0.19,-4.28
5998,winter_barley,36.9,2.0,8.47,132.07,29.55,0.64,298.32,0.83,2018,359.17,-0.17,-3.78
5999,winter_barley,46.79,1.0,10.23,164.95,92.04,1.9,296.25,0.86,2018,346.03,-0.2,-5.2
6000,winter_barley,39.49,2.0,9.79,99.17,27.79,1.53,297.54,0.81,2018,367.1,-0.15,-5.33
6001,winter_barley,28.31,3.0,11.62,112.93,22.25,5.51,295.59,0.85,2018,348.45,-0.19,-4.27
6002,winter_barley,40.08,2.0,10.04,132.07,28.99,4.18,299.54,0.78,2018,382.28,-0.11,-3.77
6003,winter_wheat,32.29,3.0,10.01,153.22,26.08,0.36,302.0,0.8,2018,377.01,-0.02,-4.36
6004,winter_wheat,44.39,2.0,10.93,132.07,44.17,0.88,299.26,0.79,2018,378.98,-0.02,-4.36
6005,winter_wheat,43.1,2.0,11.03,132.07,20.91,5.07,298.59,0.77,2018,389.15,0.01,-5.02
6006,winter_wheat,41.46,2.0,10.34,132.07,5.79,1.14,298.28,0.73,2018,409.32,0.06,-4.2
6007,winter_wheat,31.12,3.0,11.24,131.51,14.76,2.79,297.89,0.68,2018,436.5,0.13,-4.26
6008,winter_wheat,38.49,2.0,11.17,138.3,99.62,4.25,296.93,0.61,2018,483.98,0.25,-3.86
6009,winter_wheat,46.81,1.0,8.39,132.04,114.72,4.14,300.48,0.68,2018,443.97,0.15,-3.86
6010,winter_wheat,55.05,1.0,9.17,99.17,15.25,2.83,296.65,0.86,2018,344.49,-0.11,-4.69
6011,winter_wheat,48.74,1.0,12.67,153.22,8.59,2.45,297.29,0.88,2018,338.55,-0.12,-3.97
6012,winter_wheat,35.13,2.0,9.68,219.78,0.43,0.98,301.0,0.66,2018,455.29,0.18,-4.64
6013,winter_wheat,48.88,1.0,9.91,132.07,8.81,4.28,298.01,0.72,2018,414.07,0.07,-5.46
6014,winter_wheat,41.84,2.0,8.09,146.99,5.86,3.52,300.96,0.75,2018,401.72,0.04,-4.09
6015,winter_wheat,40.47,2.0,8.83,132.07,23.6,3.1,298.37,0.76,2018,391.6,0.02,-5.64
6016,winter_wheat,39.08,2.0,13.3,132.07,19.94,5.07,297.81,0.8,2018,370.16,-0.04,-4.54
6017,winter_wheat,55.95,1.0,13.86,147.08,6.64,0.9,299.8,0.76,2018,396.11,0.03,-4.19
6018,winter_wheat,46.42,1.0,10.7,132.07,4.92,2.85,299.63,0.72,2018,415.39,0.08,-4.27
6019,winter_wheat,26.78,4.0,9.01,153.22,11.78,0.26,298.81,0.79,2018,377.09,-0.02,-3.78
6020,winter_wheat,49.87,1.0,9.88,132.07,72.32,1.14,297.3,0.87,2018,342.13,-0.11,-4.39
6021,winter_wheat,52.37,1.0,10.07,,1.63,0.74,299.23,0.83,2018,359.43,-0.07,-4.27
6022,winter_wheat,44.89,2.0,8.73,99.17,34.02,2.67,300.04,0.68,2018,439.92,0.14,-4.69
6023,winter_wheat,41.06,2.0,11.68,99.64,1.61,0.26,297.78,0.88,2018,337.88,-0.12,-4.19
6024,winter_wheat,35.05,2.0,11.56,131.86,33.78,2.89,301.25,0.71,2018,427.12,0.11,-5.24
6025,winter_wheat,43.6,2.0,10.54,132.07,11.92,1.23,298.22,0.77,2018,389.5,0.01,-4.2
6026,winter_wheat,47.51,1.0,,132.07,5.27,0.85,297.88,0.82,2018,362.53,-0.06,-4.73
6027,winter_wheat,46.73,1.0,9.27,179.5,50.54,5.19,296.63,0.85,2018,347.65,-0.1,-5.35
6028,winter_wheat,33.76,3.0,9.06,132.07,6.05,3.9,296.5,0.8,2018,369.18,-0.04,-4.19
6029,winter_wheat,40.5,2.0,10.74,132.07,17.34,3.85,298.38,0.64,2018,467.2,0.21,-4.26
6030,winter_wheat,40.23,2.0,10.27,132.07,50.86,4.32,295.11,0.79,2018,372.79,-0.03,-4.64
6031,winter_wheat,23.2,4.0,12.38,152.9,10.54,3.96,302.54,0.61,2018,492.16,0.28,-4.09
6032,winter_wheat,35.0,2.0,9.17,132.07,8.42,2.29,303.74,0.66,2018,462.47,0.2,-4.19
6033,winter_wheat,39.04,2.0,13.61,132.07,1.78,1.53,298.05,0.86,2018,345.29,-0.1,-4.36
6034,winter_wheat,32.52,3.0,10.74,132.07,33.36,,299.12,0.84,2018,356.3,-0.08,-5.38
6035,winter_wheat,40.85,2.0,8.99,132.07,9.64,3.77,298.5,0.7,2018,424.97,0.1,-3.86
6036,winter_wheat,36.26,2.0,9.68,153.22,25.96,2.69,298.78,0.79,2018,378.51,-0.02,-4.12
6037,winter_wheat,45.38,1.0,11.53,132.07,0.14,4.2,298.25,0.77,2018,386.33,0.0,-4.7
6038,winter_wheat,35.92,2.0,8.64,177.09,25.83,3.55,299.23,0.64,2018,465.9,0.21,-3.86
6039,winter_wheat,48.56,1.0,11.18,123.32,45.98,1.57,298.16,0.8,2018,373.35,-0.03,-3.99
6040,winter_wheat,25.16,4.0,9.43,132.07,1.29,1.14,299.36,0.82,2018,366.59,-0.05,-4.27
6041,winter_canola,37.22,2.0,14.05,132.07,29.16,4.88,295.38,0.69,2018,428.91,0.06,-4.54
6042,winter_canola,29.82,3.0,10.34,132.07,22.71,5.07,297.74,0.73,2018,409.61,0.02,-4.78
6043,winter_canola,58.54,1.0,9.29,,8.79,2.83,299.39,0.75,2018,397.92,-0.01,-4.69
6044,winter_canola,53.55,1.0,10.55,131.86,61.48,2.53,295.85,0.75,2018,396.99,-0.02,-4.69
6045,winter_canola,36.07,2.0,10.51,132.07,23.28,3.68,298.1,0.73,2018,410.55,0.02,-4.7
6046,winter_canola,37.97,2.0,8.07,132.07,13.96,1.42,298.29,0.75,2018,396.22,-0.02,-3.97
6047,winter_canola,20.22,5.0,14.37,105.09,31.43,0.15,300.96,0.72,2018,416.17,0.03,-4.0
6048,winter_canola,48.26,1.0,11.2,99.17,39.75,2.09,298.96,0.7,2018,426.53,0.06,-5.24
6049,winter_canola,30.72,3.0,9.58,152.96,17.28,0.65,298.61,0.71,2018,420.96,0.04,-4.45
6050,winter_canola,43.1,2.0,8.74,146.19,21.88,8.64,297.73,0.74,2018,400.38,-0.01,-5.3
6051,winter_canola,36.48,2.0,10.16,99.17,11.52,1.99,299.22,0.7,2018,424.55,0.05,-5.24
6052,winter_canola,37.59,2.0,9.55,219.73,117.49,3.55,297.27,0.73,2018,406.15,0.01,-4.84
6053,winter_canola,47.19,1.0,9.52,132.07,33.61,6.28,300.81,0.7,2018,432.79,0.07,-4.19
6054,rye,36.58,2.0,10.65,181.34,10.38,5.41,300.36,0.6,2018,502.34,0.09,-3.93
6055,rye,26.07,4.0,9.87,100.57,2.28,7.37,298.59,0.77,2018,386.62,-0.16,-3.25
6056,rye,44.3,2.0,8.85,106.65,0.68,5.08,300.0,0.72,2018,419.35,-0.09,-4.3
6057,rye,33.64,3.0,9.91,153.15,16.77,2.85,299.76,0.74,2018,403.89,-0.12,-3.97
6058,rye,34.95,3.0,9.11,153.2,21.05,0.46,,0.75,2018,,,-3.99
6059,rye,28.07,3.0,9.95,153.2,62.74,2.59,300.08,0.62,2018,482.37,0.05,-4.05
6060,rye,33.35,3.0,8.89,99.17,4.89,2.37,297.63,0.84,2018,356.07,-0.23,-5.23
6061,rye,45.42,1.0,9.13,99.64,4.09,0.15,304.52,0.67,2018,451.36,-0.02,-4.0
6062,rye,40.5,2.0,10.9,132.07,21.96,2.45,300.28,0.64,2018,469.08,0.02,-3.97
6063,rye,25.77,4.0,9.84,129.49,5.67,2.86,300.91,0.66,2018,455.26,-0.01,-4.09
6064,triticale,57.74,1.0,10.41,132.07,0.35,3.12,303.14,0.74,2018,409.57,-0.06,-4.09
6065,triticale,48.12,1.0,10.75,131.12,103.54,4.2,296.31,0.79,2018,374.5,-0.14,-5.02
6066,triticale,45.93,1.0,9.5,132.07,12.28,1.75,301.83,0.64,2018,474.05,0.09,-4.27
6067,triticale,35.91,2.0,16.71,,8.64,1.87,299.54,0.8,2018,373.98,-0.14,-4.19
6068,triticale,38.22,2.0,7.99,132.07,8.67,4.35,298.85,0.75,2018,397.5,-0.09,-3.86
6069,triticale,19.28,5.0,8.57,153.22,2.75,2.13,300.56,0.68,2018,442.89,0.02,-4.05
6070,triticale,35.44,2.0,9.68,153.22,32.89,0.26,,0.85,2018,,,-3.78
6071,oat,34.26,3.0,10.11,153.16,2.04,0.36,,0.57,2018,,,-4.53
6072,oat,45.81,1.0,8.06,99.17,11.03,2.85,303.94,0.64,2018,477.59,-0.05,-5.23
6073,oat,27.2,4.0,10.82,153.01,4.1,5.99,303.97,0.35,2018,880.31,0.75,-2.6
6074,oat,32.49,3.0,8.32,132.07,4.72,0.9,,0.46,2018,,,-4.2
6075,oat,44.44,2.0,8.3,139.83,34.23,1.99,307.42,0.31,2018,980.71,0.95,-3.84
6076,oat,41.7,2.0,9.51,132.07,22.34,3.03,303.95,0.43,2018,710.54,0.41,-4.09
6077,oat,35.99,2.0,10.05,111.01,18.41,3.08,303.45,0.59,2018,513.88,0.02,-5.24
6078,lupines,23.73,4.0,9.67,122.76,1.95,3.13,302.61,0.26,2018,1178.24,1.17,-4.05
6079,grain_maize,42.98,2.0,9.85,132.07,49.18,7.71,307.9,0.29,2018,1055.98,0.28,-5.35
6080,grain_maize,43.1,2.0,10.87,132.07,39.8,6.98,306.79,0.28,2018,1112.78,0.35,-5.38
6081,grain_maize,60.16,1.0,13.57,99.17,0.02,2.78,301.0,0.43,2018,704.92,-0.15,-5.01
6082,grain_maize,38.13,2.0,10.58,126.43,4.06,0.23,303.62,0.35,2018,857.02,0.04,-4.43
6083,potatoes,44.19,2.0,12.85,132.07,21.3,1.76,305.53,0.38,2018,804.74,0.07,-3.97
6084,triticale,36.93,2.0,16.01,219.78,0.61,38.85,304.23,0.6,2019,504.4,0.16,-2.35
6085,winter_barley,36.15,2.0,9.7,116.56,7.42,41.13,305.01,0.45,2019,683.58,0.58,-2.71
6086,grain_maize,28.62,3.0,11.21,105.62,4.59,39.54,305.47,0.59,2019,520.31,-0.37,-2.25
6087,grain_maize,26.92,4.0,11.39,206.87,0.02,39.49,309.0,0.42,2019,732.23,-0.11,-2.43
6088,rye,35.27,2.0,11.27,99.64,3.57,29.69,295.55,0.76,2019,386.97,-0.16,-3.72
6089,rye,34.31,3.0,11.77,191.49,6.53,29.69,309.38,0.55,2019,564.25,0.23,-3.87
6090,rye,23.74,4.0,13.16,106.65,3.05,30.17,306.58,0.55,2019,557.49,0.21,-3.87
6091,rye,30.94,3.0,14.43,109.8,0.43,29.68,,,2019,,,-4.23
6092,rye,28.0,3.0,14.47,122.76,20.54,35.68,,,2019,,,-4.21
6093,winter_wheat,41.24,2.0,14.26,122.76,0.33,30.82,301.0,0.75,2019,401.76,0.04,-3.87
6094,winter_barley,32.65,3.0,13.3,122.71,52.74,39.0,304.26,0.75,2019,406.04,-0.06,-4.23
6095,winter_barley,32.65,3.0,13.3,122.71,52.74,39.0,303.62,0.75,2019,406.6,-0.06,-4.23
6096,oat,20.47,5.0,10.2,119.95,4.44,30.17,301.03,0.72,2019,420.29,-0.16,-3.87
6097,oat,42.91,2.0,13.29,119.87,2.87,29.69,306.51,0.74,2019,411.67,-0.18,-3.87
6098,lupines,38.8,2.0,13.2,78.44,0.8,29.69,303.43,0.86,2019,353.0,-0.35,-3.87
6099,sunflower,35.67,2.0,14.64,212.21,13.2,30.58,309.35,0.58,2019,537.01,-0.26,-4.23
6100,rye,32.6,3.0,10.96,153.73,1.27,26.72,296.58,0.76,2019,388.96,-0.16,-3.4
6101,rye,27.76,4.0,12.23,159.08,31.54,20.74,295.79,0.81,2019,363.22,-0.21,-3.11
6102,winter_wheat,38.89,2.0,13.08,116.56,2.49,35.85,304.6,0.6,2019,509.14,0.32,-2.6
6103,winter_wheat,36.17,2.0,8.87,158.32,11.9,35.85,303.96,0.55,2019,553.89,0.44,-2.6
6104,winter_barley,39.54,2.0,11.95,131.94,3.79,35.85,302.78,0.54,2019,560.66,0.3,-2.6
6105,triticale,30.14,3.0,9.56,153.22,2.72,39.46,297.8,0.7,2019,427.82,-0.02,-1.39
6106,triticale,33.88,3.0,9.59,115.15,8.1,41.46,297.91,0.68,2019,439.11,0.01,-3.16
6107,triticale,29.8,3.0,9.13,115.15,1.65,41.46,295.13,0.73,2019,403.47,-0.07,-3.16
6108,triticale,38.65,2.0,9.67,,7.55,38.09,298.21,0.64,2019,465.13,0.07,-1.74
6109,triticale,33.76,3.0,13.2,110.65,16.79,38.22,299.54,0.62,2019,481.72,0.11,-1.24
6110,rye,23.0,4.0,12.29,120.72,3.07,39.76,296.88,0.63,2019,467.68,0.02,-2.04
6111,rye,32.08,3.0,11.41,116.43,3.77,39.42,298.59,0.67,2019,447.48,-0.03,-1.24
6112,rye,26.22,4.0,10.64,89.36,0.86,38.57,300.5,0.57,2019,525.46,0.14,-2.04
6113,rye,23.2,4.0,11.93,55.98,3.31,38.57,301.36,0.56,2019,536.87,0.17,-2.04
6114,rye,38.87,2.0,11.94,131.86,14.14,42.33,291.94,0.71,2019,409.58,-0.11,-1.76
6115,rye,35.34,2.0,11.3,116.56,43.41,39.7,296.83,0.71,2019,416.97,-0.09,-1.23
